Date,AGUAS-A.SN,ANDINA-B.SN,ANTARCHILE.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CCU.SN,CENCOSUD.SN,CHILE.SN,CMPC.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,ENTEL.SN,FALABELLA.SN,GASCO.SN,PARAUCO.SN,QUINENCO.SN,RIPLEY.SN,SONDA.SN,SQM-B.SN
2013-03-19,167.34239196777344,1658.169189453125,6636.96484375,12329.25390625,17.599590301513672,8163.2822265625,3968.509521484375,1689.0723876953125,33.46036911010742,1273.1004638671875,131.891357421875,657.1116333007812,6379.58837890625,4190.43603515625,4411.89013671875,368.82659912109375,969.290283203125,559.2028198242188,298.8718566894531,1098.674072265625,18619.169921875
2013-03-20,169.49142456054688,1686.6553955078125,6679.63427734375,12482.744140625,17.737083435058594,8193.0166015625,3988.78173828125,1701.3751220703125,33.40583801269531,1272.734619140625,133.5895233154297,657.7568969726562,6442.69677734375,4210.10546875,4440.107421875,366.6595764160156,963.6873168945312,566.1928100585938,304.0203552246094,1095.157470703125,18587.59765625
2013-03-21,169.64845275878906,1667.1502685546875,6564.126953125,12571.791015625,17.543567657470703,8158.0634765625,4028.6513671875,1711.2174072265625,33.328582763671875,1259.9361572265625,133.57106018066406,650.4491577148438,6325.81494140625,4206.43212890625,4448.93994140625,366.5213928222656,941.8738403320312,559.2028198242188,302.0069885253906,1087.46142578125,18528.755859375
2013-03-22,170.0073699951172,1667.629638671875,6551.197265625,12358.0107421875,17.482460021972656,8217.5361328125,4143.9462890625,1723.519775390625,32.810516357421875,1247.7220458984375,132.5835418701172,654.9928588867188,6329.13916015625,4193.8974609375,4465.7890625,368.82659912109375,922.973388671875,559.2028198242188,307.1784973144531,1086.73193359375,18721.783203125
2013-03-25,166.90719604492188,1655.6177978515625,6421.89697265625,12190.3154296875,17.227834701538086,8043.814453125,4040.658935546875,1709.6151123046875,33.25132369995117,1224.8297119140625,132.7958526611328,648.23486328125,6242.38037109375,4195.5009765625,4481.98193359375,368.82659912109375,915.1295776367188,559.2028198242188,312.9827880859375,1093.96337890625,18822.9609375
2013-03-26,168.10511779785156,1658.6473388671875,6521.02734375,12363.412109375,17.23802375793457,8120.50390625,4060.879638671875,1702.805908203125,33.76029968261719,1235.21533203125,133.04498291015625,657.8823852539062,6324.890625,4209.0068359375,4568.18896484375,368.82659912109375,913.5606079101562,559.2028198242188,312.5225830078125,1105.9052734375,18690.9375
2013-03-27,170.53677368164062,1669.6480712890625,6515.8544921875,12272.330078125,17.120895385742188,7957.73876953125,4098.72216796875,1680.660888671875,33.65578079223633,1246.9906005859375,131.90977478027344,653.1948852539062,6319.90185546875,4216.5625,4628.63134765625,368.82659912109375,910.7221069335938,559.2028198242188,312.64910888671875,1101.5263671875,18715.32421875
2013-03-28,170.5277862548828,1681.0218505859375,6594.29736328125,12319.6494140625,17.013952255249023,7974.43212890625,4074.6552734375,1678.14306640625,33.77392578125,1256.571533203125,133.1188507080078,647.7514038085938,6345.5869140625,4210.90625,4636.15576171875,372.6683349609375,910.049560546875,562.6978149414062,310.4458923339844,1091.1103515625,18739.0078125
2013-04-01,170.9405517578125,1684.7420654296875,6529.64599609375,12235.32421875,17.054691314697266,7923.82861328125,4054.538818359375,1661.3199462890625,33.87844467163086,1241.797607421875,131.9744110107422,647.1857299804688,6287.56201171875,4206.0107421875,4650.388671875,361.91107177734375,904.89501953125,559.2028198242188,310.0605163574219,1081.424072265625,18584.728515625
2013-04-02,172.1339874267578,1668.0543212890625,6542.576171875,12021.4931640625,17.039413452148438,7927.48046875,4044.142333984375,1622.8096923828125,33.573978424072266,1254.5968017578125,131.9652099609375,650.00634765625,6268.5283203125,4192.2509765625,4607.93896484375,358.9142150878906,898.9933471679688,559.2028198242188,308.0068359375,1077.6424560546875,18522.296875
2013-04-03,173.38568115234375,1676.7703857421875,6508.18310546875,12030.748046875,16.774606704711914,7847.140625,4002.557373046875,1586.9317626953125,33.2922248840332,1233.313720703125,129.7133026123047,645.0534057617188,6211.982421875,4182.7119140625,4447.302734375,349.6168212890625,881.5126342773438,559.2028198242188,307.730712890625,1064.306884765625,18276.88671875
2013-04-04,171.3623046875,1676.398193359375,6516.802734375,12009.751953125,16.66257095336914,7847.6640625,3960.971923828125,1575.8309326171875,32.755985260009766,1243.3333740234375,130.22093200683594,639.0985717773438,6318.23876953125,4136.3251953125,4389.23291015625,349.6014709472656,885.2477416992188,558.1544189453125,302.0069885253906,1056.81005859375,18126.189453125
2013-04-05,168.8677978515625,1690.0570068359375,6464.99658203125,11810.1533203125,16.331560134887695,7736.02392578125,3917.983642578125,1559.8079833984375,32.06523895263672,1224.39111328125,127.63681030273438,626.5421752929688,6286.17529296875,4005.270263671875,4325.27392578125,353.4588623046875,871.7262573242188,553.9603881835938,295.70220947265625,1043.0103759765625,17823.361328125
2013-04-08,171.9186248779297,1656.3623046875,6509.13037109375,11702.7060546875,16.32646942138672,7815.841796875,3919.542724609375,1576.6318359375,32.64691925048828,1221.24658203125,128.46743774414062,627.7889404296875,6297.171875,3929.760498046875,4468.24169921875,361.1426696777344,894.9594116210938,559.2028198242188,302.0069885253906,1047.9197998046875,17860.68359375
2013-04-09,171.56414794921875,1647.4862060546875,6549.8173828125,11954.6044921875,16.576000213623047,8043.814453125,3902.44189453125,1594.6566162109375,33.374027252197266,1247.50244140625,128.73507690429688,625.5066528320312,6356.12109375,3860.8349609375,4489.01708984375,368.05810546875,916.9225463867188,558.853271484375,310.0605163574219,1057.9378662109375,18041.513671875
2013-04-10,172.08909606933594,1627.609375,6550.59326171875,12303.2783203125,16.46906089782715,8115.80712890625,3917.72412109375,1591.2235107421875,33.51036071777344,1245.8936767578125,130.83929443359375,624.2939453125,6354.27294921875,3874.847900390625,4484.2734375,368.69573974609375,926.036376953125,573.0780639648438,310.0605163574219,1056.6109619140625,17732.94921875
2013-04-11,176.51280212402344,1622.879638671875,6465.51318359375,12266.2783203125,16.509796142578125,8125.71875,3911.484619140625,1596.4306640625,33.14680480957031,1244.21142578125,129.7317657470703,626.7196044921875,6288.20849609375,3833.906494140625,4487.953125,361.5268859863281,939.7073364257812,573.0780639648438,308.21966552734375,1050.8389892578125,17491.83984375
2013-04-12,175.65139770507812,1634.2528076171875,6456.37646484375,12126.095703125,16.489425659179688,8032.86376953125,3881.54443359375,1575.4874267578125,33.151344299316406,1239.7498779296875,130.1378631591797,620.6761474609375,6291.443359375,3824.409423828125,4467.09814453125,368.82659912109375,937.3167724609375,569.3383178710938,307.1784973144531,1061.3214111328125,17577.95703125
2013-04-15,176.32437133789062,1605.128662109375,6344.23046875,11788.095703125,16.010732650756836,7775.67333984375,3816.19189453125,1513.8023681640625,32.0152473449707,1196.1602783203125,127.66449737548828,618.9866943359375,6105.818359375,3799.042236328125,4287.2421875,368.82659912109375,918.0429077148438,569.3383178710938,301.9781799316406,1031.13427734375,17062.0078125
2013-04-16,178.32981872558594,1615.598388671875,6344.3173828125,11694.1650390625,16.28572654724121,7813.23193359375,3908.07470703125,1539.151611328125,32.715084075927734,1196.37939453125,127.56298828125,620.0357055664062,6205.60693359375,3799.380615234375,4410.0908203125,368.7494812011719,928.576416015625,564.4453125,300.9255065917969,1048.2513427734375,17041.916015625
2013-04-17,178.77854919433594,1608.370849609375,6341.3857421875,11980.224609375,16.23480224609375,7722.45947265625,3971.865234375,1542.813720703125,32.76961898803711,1194.624267578125,127.33228302001953,616.2138061523438,6195.259765625,3721.844482421875,4366.98681640625,368.4346618652344,913.3366088867188,552.2127075195312,290.501953125,1031.8642578125,16697.48046875
2013-04-18,180.55514526367188,1620.7540283203125,6343.541015625,12234.6123046875,16.3519287109375,7785.583984375,4015.061279296875,1541.0970458984375,33.12862777709961,1208.8858642578125,128.2736053466797,620.751220703125,6212.62890625,3725.474365234375,4382.607421875,368.9034118652344,903.923828125,548.7177124023438,289.7196350097656,1060.7908935546875,16881.1796875
2013-04-19,177.8766632080078,1663.377197265625,6378.79638671875,12279.0869140625,16.423227310180664,7886.26953125,4052.1298828125,1542.813720703125,33.174072265625,1239.9691162109375,130.33168029785156,620.1925659179688,6218.1728515625,3736.237060546875,4390.70556640625,368.82659912109375,906.5384521484375,548.7177124023438,292.5728759765625,1061.5203857421875,17036.177734375
2013-04-22,175.82188415527344,1660.8265380859375,6335.6962890625,12026.119140625,16.66257095336914,7896.8056640625,4060.104248046875,1538.5791015625,32.878684997558594,1228.632568359375,128.8273468017578,621.909423828125,6191.47021484375,3781.01953125,4428.41015625,378.7473449707031,911.3942260742188,546.9702758789062,292.2276916503906,1060.3314208984375,16860.369140625
2013-04-23,174.9918670654297,1654.2362060546875,6335.6962890625,12255.2490234375,16.779699325561523,7803.54345703125,4070.13720703125,1554.372314453125,33.00593185424805,1233.5333251953125,128.83657836914062,618.6256713867188,6199.046875,3910.935546875,4485.25439453125,378.7473449707031,924.39306640625,546.9702758789062,291.6294250488281,1080.5234375,16884.044921875
2013-04-24,171.21875,1649.3997802734375,6409.56982421875,12239.240234375,16.81025505065918,7814.0810546875,4071.35205078125,1546.1895751953125,33.08317947387695,1258.9847412109375,130.93154907226562,616.9359130859375,6154.04931640625,3870.078857421875,4421.5400390625,378.6681213378906,952.6312866210938,546.9702758789062,288.177978515625,1074.1048583984375,17012.5
2013-04-25,170.4874267578125,1658.169189453125,6378.79638671875,12202.94921875,16.691356658935547,7830.94384765625,4104.61962890625,1539.666259765625,32.98320770263672,1251.1593017578125,132.5835418701172,616.622314453125,6189.529296875,3850.62060546875,4404.36328125,381.903564453125,964.80810546875,541.727783203125,287.625732421875,1087.81103515625,16978.771484375
2013-04-26,167.77752685546875,1672.411865234375,6335.6962890625,12020.423828125,16.564388275146484,7783.52001953125,4123.57763671875,1527.993408203125,32.74689865112305,1251.232666015625,135.22305297851562,616.8677978515625,6118.01513671875,3849.43896484375,4346.1298828125,378.6681213378906,941.2760009765625,541.727783203125,286.05523681640625,1081.1917724609375,16718.2890625
2013-04-29,168.96200561523438,1671.402099609375,6335.6962890625,11919.0244140625,16.36863899230957,7713.9677734375,4213.50390625,1523.587158203125,32.98320770263672,1242.3826904296875,131.27371215820312,622.6043701171875,6163.01220703125,3833.31494140625,4298.69189453125,378.5894470214844,918.1176147460938,539.9801635742188,284.2431945800781,1087.944580078125,16650.1171875
2013-04-30,168.244140625,1697.2315673828125,6464.99658203125,12000.1484375,16.627870559692383,7888.90283203125,4291.76513671875,1521.87060546875,33.274044036865234,1255.547607421875,133.4794464111328,627.802734375,6219.8359375,3832.260009765625,4395.28564453125,374.8019714355469,909.825439453125,539.9801635742188,282.0055236816406,1089.7498779296875,16701.783203125
2013-05-02,168.08712768554688,1707.5947265625,6379.6591796875,12072.373046875,16.86594009399414,7760.86328125,4324.60986328125,1516.20556640625,33.76483917236328,1286.2650146484375,136.04513549804688,634.6224975585938,6301.328125,3828.080810546875,4399.54052734375,368.5683898925781,918.7901000976562,541.727783203125,284.02459716796875,1100.514404296875,16616.388671875
2013-05-03,169.12355041503906,1699.9415283203125,6612.14013671875,12203.662109375,16.977041244506836,7889.427734375,4124.5810546875,1516.6060791015625,33.76029968261719,1293.4326171875,137.28182983398438,632.8237915039062,6435.12109375,3836.48095703125,4468.16015625,362.9661865234375,955.694091796875,541.727783203125,289.5758361816406,1097.1046142578125,16725.05859375
2013-05-06,164.99143981933594,1679.1612548828125,6639.857421875,12268.76953125,16.934715270996094,7787.20751953125,4110.796875,1500.35498046875,33.71030807495117,1517.997802734375,137.346435546875,625.3908081054688,6411.6806640625,3864.844970703125,4437.89453125,366.91156005859375,936.3402709960938,545.2228393554688,292.41754150390625,1093.0928955078125,16711.345703125
2013-05-07,166.92066955566406,1700.6861572265625,6727.2236328125,12272.330078125,16.897682189941406,7900.49267578125,4132.7119140625,1499.95458984375,33.66031265258789,1510.89794921875,136.7649688720703,636.7822265625,6437.8046875,3960.6142578125,4414.78564453125,374.8019714355469,944.8849487304688,542.286865234375,293.3782043457031,1100.447509765625,16743.82421875
2013-05-08,170.71173095703125,1707.5947265625,6709.5751953125,12043.5556640625,16.770715713500977,7940.54150390625,4099.76171875,1522.4427490234375,33.69667434692383,1513.3221435546875,136.2943115234375,620.5535278320312,6489.2158203125,3975.007568359375,4399.90087890625,374.8019714355469,958.9992065429688,553.253662109375,296.6283874511719,1100.9156494140625,16961.8046875
2013-05-09,171.25909423828125,1700.6861572265625,6770.03271484375,12002.9931640625,16.85007095336914,7835.1591796875,4097.384765625,1521.069091796875,33.61033248901367,1515.14013671875,136.5896453857422,618.509521484375,6455.83935546875,4000.1630859375,4428.18994140625,378.8262634277344,952.5906372070312,553.253662109375,296.26025390625,1116.828125,16988.505859375
2013-05-10,168.18582153320312,1688.356201171875,6638.98291015625,11959.232421875,16.73367691040039,7705.009765625,4106.30908203125,1510.515380859375,32.79233932495117,1489.3382568359375,133.9778289794922,638.5401611328125,6366.03271484375,4031.945068359375,4432.87841796875,386.63775634765625,967.6967163085938,552.8919677734375,294.5287170410156,1119.77001953125,16832.603515625
2013-05-13,171.3354034423828,1674.166015625,6596.17333984375,11720.1376953125,16.633159637451172,7444.189453125,4177.01611328125,1489.2354736328125,33.03319549560547,1496.1783447265625,134.84530639648438,631.9039916992188,6261.443359375,3930.43994140625,4380.24560546875,386.6456298828125,939.0867309570312,551.4456787109375,293.3782043457031,1103.590087890625,16569.150390625
2013-05-14,175.7591094970703,1670.7645263671875,6727.2236328125,11646.4873046875,16.622581481933594,7397.82275390625,4211.23486328125,1502.0384521484375,33.578521728515625,1496.091796875,133.0364227294922,633.4779052734375,6341.76611328125,3944.79345703125,4326.95263671875,391.3721008300781,927.2616577148438,542.4055786132812,290.9966735839844,1116.49365234375,16670.201171875
2013-05-15,176.75953674316406,1674.7835693359375,6680.919921875,11513.0673828125,16.617290496826172,7384.12255859375,4227.0234375,1490.7349853515625,33.96024703979492,1494.273193359375,130.11085510253906,632.2789306640625,6353.4814453125,4034.323486328125,4383.94677734375,390.5830078125,937.7900390625,542.4055786132812,287.6372375488281,1129.6651611328125,16521.515625
2013-05-16,179.803955078125,1707.503662109375,6639.857421875,11484.603515625,16.50619125366211,7291.912109375,4139.99853515625,1476.318359375,33.35584259033203,1455.4835205078125,130.12933349609375,643.3048706054688,6253.0751953125,4085.29248046875,4490.44677734375,389.7941589355469,916.2753295898438,542.4055786132812,286.4751892089844,1103.8572998046875,16623.28515625
2013-05-17,178.3059844970703,1686.41943359375,6594.42626953125,11594.1884765625,16.633159637451172,7142.27099609375,4118.8779296875,1464.0341796875,33.32402801513672,1477.3892822265625,131.59674072265625,663.654541015625,6178.60595703125,4142.57275390625,4610.27392578125,390.5830078125,930.77099609375,542.333251953125,283.0351257324219,1079.0523681640625,16680.3046875
2013-05-20,177.70579528808594,1662.8804931640625,6569.96240234375,11410.24609375,16.82361602783203,6995.26220703125,3978.4658203125,1477.0677490234375,32.974117279052734,1455.1376953125,128.82803344726562,654.1251220703125,6199.431640625,4038.257568359375,4549.90771484375,390.5830078125,938.4000854492188,524.3253784179688,284.4617614746094,1079.31982421875,16781.35546875
2013-05-22,181.832275390625,1696.9886474609375,6551.52978515625,11565.3681640625,16.691356658935547,7147.0146484375,3869.52587890625,1511.2652587890625,33.8511848449707,1463.2762451171875,131.7628631591797,663.6614379882812,6207.9853515625,4119.2275390625,4596.78564453125,407.1533508300781,948.0130615234375,542.1885986328125,282.9930114746094,1084.2674560546875,16888.90234375
2013-05-23,180.8925323486328,1687.701416015625,6265.3173828125,11545.4462890625,16.342185974121094,6989.46533203125,3840.747314453125,1513.3988037109375,33.66486358642578,1452.453125,131.1721954345703,663.72314453125,6170.7978515625,4030.734619140625,4505.498046875,410.30963134765625,923.1416625976562,538.4279174804688,281.6951904296875,1069.959228515625,16787.849609375
2013-05-24,178.51998901367188,1652.259033203125,6274.9267578125,11008.9111328125,16.522062301635742,6805.57470703125,3799.399169921875,1499.3857421875,33.56943130493164,1439.638916015625,131.71670532226562,665.899658203125,6169.216796875,3985.42919921875,4485.18603515625,413.74993896484375,903.9923095703125,524.3253784179688,279.3787536621094,1064.4100341796875,16789.298828125
2013-05-27,176.28695678710938,1635.8193359375,6264.18017578125,10710.044921875,16.29986572265625,6708.623046875,3722.831298828125,1501.115234375,33.38514709472656,1428.642333984375,132.89804077148438,665.9614868164062,6163.8251953125,3964.592529296875,4453.439453125,430.6907958984375,881.791015625,524.3253784179688,278.7909240722656,1069.6917724609375,16615.34375
2013-05-28,175.50076293945312,1645.7469482421875,6203.0244140625,10494.435546875,16.22050666809082,6489.427734375,3619.4375,1500.0198974609375,33.4036979675293,1377.64453125,131.00604248046875,662.37060546875,6047.892578125,3957.199462890625,4532.3095703125,411.0986328125,860.4290161132812,524.3253784179688,277.62689208984375,1063.6746826171875,16798.67578125
2013-05-29,170.68115234375,1633.7906494140625,6115.65771484375,10564.5263671875,16.040630340576172,6517.35595703125,3571.858642578125,1500.19287109375,33.55207443237305,1394.9610595703125,132.03048706054688,659.645263671875,6088.056640625,3924.12939453125,4537.24365234375,426.48516845703125,851.350341796875,524.3253784179688,282.2713623046875,1063.0726318359375,16597.302734375
2013-05-30,171.13710021972656,1639.074951171875,6160.21533203125,10694.7470703125,16.06179428100586,6557.400390625,3568.426513671875,1481.3348388671875,33.7653694152832,1414.7889404296875,130.7753143310547,648.2412109375,6150.7158203125,3932.51513671875,4492.7509765625,433.9181823730469,854.478271484375,520.709228515625,279.4078063964844,1087.6771240234375,16582.873046875
2013-05-31,173.0537567138672,1694.1591796875,6290.390625,10727.1220703125,16.188764572143555,6586.3798828125,3538.009521484375,1528.1046142578125,34.173404693603516,1432.9716796875,131.05224609375,680.5165405273438,6205.6611328125,3977.2158203125,4708.3046875,433.9810791015625,865.9219360351562,520.709228515625,279.361328125,1080.456298828125,16802.287109375
2013-06-03,171.4767303466797,1686.68701171875,6307.865234375,10723.2080078125,15.892498016357422,6515.24755859375,3466.089111328125,1494.88720703125,33.45933532714844,1415.135498046875,129.4463348388672,668.8931274414062,6210.9609375,3952.09765625,4581.81884765625,437.4927673339844,866.1510620117188,521.07080078125,277.5745849609375,1069.758544921875,16719.283203125
2013-06-04,171.2022247314453,1674.9442138671875,6334.07373046875,11029.1884765625,16.07766342163086,6693.8701171875,3585.271728515625,1503.9990234375,33.85346603393555,1427.0841064453125,129.26181030273438,663.1258544921875,6260.69921875,3921.102294921875,4620.47119140625,445.81689453125,887.89453125,524.3253784179688,276.4745788574219,1079.4532470703125,16751.044921875
2013-06-05,170.50437927246094,1685.619140625,6377.669921875,11272.5556640625,16.030048370361328,6849.3095703125,3662.579345703125,1482.315673828125,33.46397399902344,1419.8109130859375,129.4925079345703,663.2014770507812,6258.28125,3927.674072265625,4580.8310546875,441.8719177246094,893.8452758789062,526.4950561523438,277.6793212890625,1072.5667724609375,16606.6875
2013-06-06,170.75091552734375,1666.6705322265625,6377.75732421875,11353.6748046875,16.109407424926758,6948.8955078125,3567.4755859375,1463.7462158203125,33.81173324584961,1425.3524169921875,127.96971130371094,665.5220947265625,6209.56640625,3889.2841796875,4558.0498046875,437.9263000488281,884.9953002929688,531.5574951171875,276.4513244628906,1070.6947021484375,16497.701171875
2013-06-07,169.7367706298828,1633.4176025390625,6376.01025390625,11199.6181640625,15.881918907165527,6690.70849609375,3480.979248046875,1430.413818359375,33.54279327392578,1391.1517333984375,127.87739562988281,672.1951904296875,6139.93310546875,3876.314697265625,4616.93505859375,441.8719177246094,891.8615112304688,531.5574951171875,272.3772888183594,1058.4595947265625,16037.203125
2013-06-10,166.75013732910156,1567.28466796875,6307.865234375,10959.8134765625,15.665011405944824,6482.05126953125,3484.781982421875,1388.8349609375,32.902923583984375,1339.9801025390625,124.82262420654297,672.8818969726562,6011.54248046875,3806.021728515625,4533.62548828125,441.8719177246094,861.3445434570312,524.3253784179688,264.2292175292969,1046.357666015625,15848.0986328125
2013-06-11,160.96287536621094,1569.259033203125,6213.5087890625,10602.5966796875,15.479846000671387,6282.87939453125,3556.544921875,1360.980712890625,32.13320541381836,1308.2899169921875,125.97622680664062,672.8201293945312,5815.37744140625,3717.832763671875,4457.5517578125,436.34844970703125,839.2196655273438,506.2451477050781,261.3192443847656,1025.6309814453125,15613.521484375
2013-06-12,163.5867156982422,1521.327880859375,6115.65771484375,10569.861328125,15.368744850158691,6009.93994140625,3559.02587890625,1338.7783203125,32.179569244384766,1311.320556640625,125.36713409423828,665.6663818359375,5828.30126953125,3779.99755859375,4477.20703125,436.34844970703125,801.4546508789062,491.781005859375,267.6630554199219,1014.7330322265625,15491.537109375
2013-06-13,168.824951171875,1556.0753173828125,6290.390625,10673.755859375,15.744367599487305,6191.724609375,3580.253662109375,1366.7471923828125,32.2259407043457,1336.863037109375,124.59190368652344,663.2152709960938,5959.294921875,3739.447509765625,4482.22412109375,436.34844970703125,835.4049072265625,491.781005859375,269.7582702636719,1031.314453125,15806.9521484375
2013-06-14,171.7046356201172,1588.9014892578125,6377.75732421875,10674.8251953125,15.627978324890137,6266.54541015625,3548.30615234375,1360.865478515625,33.18113327026367,1329.2437744140625,124.40733337402344,669.0438842773438,5968.8701171875,3779.304931640625,4508.3759765625,457.7319030761719,844.3313598632812,491.9617614746094,268.30328369140625,1013.8635864257812,15575.984375
2013-06-17,173.96554565429688,1634.644775390625,6366.40087890625,10504.3974609375,15.569783210754395,6269.70751953125,3618.16943359375,1361.38427734375,32.54588317871094,1316.602294921875,122.0262222290039,679.9055786132812,5937.81787109375,3700.66943359375,4495.134765625,481.9586181640625,863.0994262695312,491.781005859375,270.6312561035156,997.6171264648438,15187.673828125
2013-06-18,173.91900634765625,1627.9735107421875,6421.4404296875,10384.142578125,15.612107276916504,6272.86767578125,3614.73681640625,1412.6517333984375,32.62470626831055,1326.646240234375,120.6326675415039,681.7865600585938,5868.46337890625,3680.480712890625,4498.91845703125,481.9586181640625,862.107666015625,491.781005859375,267.7212219238281,1002.8986206054688,15267.0634765625
2013-06-19,166.698974609375,1626.1046142578125,6377.75732421875,10417.23046875,15.601526260375977,6280.2451171875,3626.935546875,1413.8626708984375,32.84263229370117,1325.0008544921875,121.42636108398438,686.393310546875,5799.76025390625,3589.523193359375,4468.65380859375,482.5057678222656,853.7152709960938,497.16888427734375,262.03509521484375,1009.5178833007812,15314.69921875
2013-06-20,157.70645141601562,1585.2720947265625,6115.65771484375,10246.8046875,15.23648452758789,5954.08837890625,3516.88671875,1343.679931640625,32.23057556152344,1281.448974609375,119.97740173339844,672.826904296875,5652.498046875,3500.813720703125,4372.7607421875,473.7896423339844,808.7025756835938,493.58905029296875,256.0811462402344,972.1434326171875,14868.6416015625
2013-06-21,157.24119567871094,1565.71630859375,5985.4814453125,10282.3828125,15.289388656616211,5794.96142578125,3506.325927734375,1360.980712890625,32.31867599487305,1294.263671875,118.1315689086914,676.259765625,5623.67724609375,3454.12548828125,4441.02099609375,463.9871520996094,801.0734252929688,488.1650085449219,254.91722106933594,956.0967407226562,14796.4677734375
2013-06-24,164.6845703125,1548.55810546875,5932.18896484375,10478.068359375,14.91905689239502,5487.77197265625,3472.160888671875,1359.8272705078125,32.37432098388672,1303.09521484375,117.20866394042969,672.826904296875,5670.162109375,3592.462646484375,4441.02099609375,457.45220947265625,796.4957275390625,513.477294921875,251.4251708984375,976.1549072265625,14450.0126953125
2013-06-25,162.3352813720703,1517.458251953125,6114.43505859375,10140.0654296875,15.130674362182617,5796.01513671875,3535.5810546875,1378.28125,32.675716400146484,1307.4241943359375,118.14079284667969,672.9642333984375,5717.482421875,3630.938232421875,4358.7802734375,465.6209411621094,798.8609619140625,515.68310546875,253.7532196044922,1002.8986206054688,14343.9111328125
2013-06-26,162.82373046875,1489.360595703125,6115.65771484375,10353.5419921875,15.659717559814453,5954.08837890625,3640.981201171875,1412.88232421875,33.47788619995117,1333.3994140625,119.97740173339844,675.6898803710938,5912.80908203125,3675.03369140625,4502.7021484375,476.2401428222656,838.456787109375,513.477294921875,258.9854431152344,1008.2479248046875,14491.8740234375
2013-06-27,162.24221801757812,1506.734619140625,6316.599609375,10591.5673828125,16.06708526611328,5955.66845703125,3803.782958984375,1439.583251953125,34.00647735595703,1344.8287353515625,120.30960083007812,667.18359375,6059.42138671875,3672.78564453125,4576.38916015625,474.1163024902344,827.0127563476562,513.477294921875,258.6769714355469,1002.8320922851562,14618.9052734375
2013-06-28,167.0944061279297,1560.086181640625,6541.744140625,10705.4208984375,16.532644271850586,5972.00244140625,3846.080078125,1458.61376953125,33.99720764160156,1351.0625,122.99528503417969,679.7886352539062,6172.2861328125,3673.693359375,4666.03271484375,471.74737548828125,846.8489990234375,505.9559326171875,260.1086730957031,987.186767578125,14849.8798828125
2013-07-01,167.52703857421875,1581.3204345703125,6551.6171875,10637.109375,16.28928565979004,5729.623046875,3798.133544921875,1403.88623046875,33.686546325683594,1321.7972412109375,121.63859558105469,685.294677734375,6048.63720703125,3610.62060546875,4581.81884765625,465.6209411621094,839.2196655273438,495.3970642089844,253.24102783203125,959.5732421875,14720.6767578125
2013-07-02,168.42022705078125,1577.67431640625,6465.12353515625,10427.19140625,15.84488582611084,5590.52001953125,3725.6298828125,1387.39306640625,33.028114318847656,1306.7315673828125,120.97411346435547,677.5780639648438,5971.7529296875,3569.55029296875,4430.98828125,455.8184814453125,801.836181640625,488.1650085449219,248.8817901611328,928.416748046875,14470.9443359375
2013-07-03,162.12127685546875,1545.8773193359375,6246.7080078125,10515.783203125,15.448099136352539,5519.9130859375,3697.06201171875,1356.0791015625,32.70353317260742,1301.8828125,121.35249328613281,665.7415771484375,5953.4375,3549.923583984375,4442.00830078125,453.36749267578125,801.149658203125,484.5489501953125,245.31997680664062,913.9749755859375,14570.5498046875
2013-07-04,162.2515869140625,1549.3624267578125,6233.6025390625,10552.7861328125,15.654428482055664,5420.853515625,3721.775390625,1373.033203125,32.91682815551758,1301.103759765625,123.10601806640625,662.5288696289062,5965.0576171875,3641.140869140625,4467.337890625,453.7762145996094,808.9315185546875,484.5489501953125,247.3511505126953,916.3819580078125,14716.349609375
2013-07-05,162.12588500976562,1549.5234375,6216.12890625,10446.7587890625,15.337002754211426,5287.01953125,3705.562744140625,1369.630859375,32.555152893066406,1292.7047119140625,121.82320404052734,668.03466796875,5919.689453125,3621.2978515625,4434.52392578125,457.53375244140625,812.8987426757812,470.0848083496094,244.02210998535156,908.6931762695312,14606.6396484375
2013-07-08,160.80471801757812,1535.5283203125,6107.095703125,10446.4033203125,15.405778884887695,5141.85546875,3780.02099609375,1371.6490478515625,32.78235626220703,1246.1226806640625,120.835693359375,665.1580810546875,5892.6357421875,3583.5146484375,4408.04296875,457.45220947265625,801.5311279296875,455.5483093261719,238.6211700439453,903.0768432617188,14818.12109375
2013-07-09,157.93902587890625,1517.4041748046875,5927.81982421875,10406.9130859375,15.273517608642578,4936.20166015625,3801.88232421875,1353.48388671875,32.749908447265625,1228.9788818359375,119.9035415649414,650.1705322265625,5758.853515625,3615.54736328125,4401.05126953125,457.45220947265625,785.0518798828125,450.5582580566406,231.008544921875,880.8126831054688,14644.8916015625
2013-07-10,159.3951416015625,1476.653076171875,5897.2412109375,10234.3525390625,15.210031509399414,4797.09814453125,3797.44677734375,1355.9058837890625,32.53197479248047,1236.425048828125,118.38077545166016,648.5980834960938,5737.8427734375,3540.586669921875,4359.84912109375,458.432373046875,751.0253295898438,448.38861083984375,227.07423400878906,852.4641723632812,14221.20703125
2013-07-11,157.62733459472656,1441.210205078125,5853.64599609375,10460.2802734375,15.389909744262695,5055.86376953125,3799.927978515625,1360.7498779296875,32.026554107666016,1236.338623046875,117.5501480102539,638.1213989257812,5701.11962890625,3496.879638671875,4335.42333984375,458.432373046875,760.630615234375,441.15643310546875,227.103271484375,869.6467895507812,14112.216796875
